locationNo	zipcode	address	addressDetail
39331	4716	서울특별시 성동구 행당동	322-67~322-77
39332	4716	서울특별시 성동구 행당동	322-77~
39333	4716	서울특별시 성동구 행당동	322-78~322-127
39334	4716	서울특별시 성동구 행당동	322-133~
39335	4716	서울특별시 성동구 행당동	322-169~
39336	4716	서울특별시 성동구 행당동	322-175~
39337	4716	서울특별시 성동구 행당동	322-190~
39338	4717	서울특별시 성동구 행당동	322-195~
39339	4716	서울특별시 성동구 행당동	322-254~322-643
39340	4714	서울특별시 성동구 행당동	325-1~325-28
39341	4719	서울특별시 성동구 행당동	341-46~341-59
39342	4719	서울특별시 성동구 행당동	341-64~
39343	4719	서울특별시 성동구 행당동	341-65~
39344	4716	서울특별시 성동구 행당동	344~
39345	4750	서울특별시 성동구 행당동	345~
39346	4717	서울특별시 성동구 행당동	346~
39347	4713	서울특별시 성동구 행당동	347~
39348	4713	서울특별시 성동구 행당동	347~
39349	4713	서울특별시 성동구 행당동	347-1~347-2
39350	4714	서울특별시 성동구 행당동	347-3~347-4
39351	4746	서울특별시 성동구 행당동	349~349
39352	4714	서울특별시 성동구 행당동	364~
39353	4716	서울특별시 성동구 행당동	375~376-2
39354	4703	서울특별시 성동구 홍익동	44633~44664
39355	4706	서울특별시 성동구 홍익동	44577~16-15
39356	4706	서울특별시 성동구 홍익동	17~44637
39357	4706	서울특별시 성동구 홍익동	20~100
39358	4706	서울특별시 성동구 홍익동	101-1~
39359	4706	서울특별시 성동구 홍익동	101-3~
39360	4706	서울특별시 성동구 홍익동	101-4~
39361	4706	서울특별시 성동구 홍익동	101-6~119-2
39362	4708	서울특별시 성동구 홍익동	120-2~251
39363	4708	서울특별시 성동구 홍익동	252~
39364	4708	서울특별시 성동구 홍익동	252-1~289-1
39365	4707	서울특별시 성동구 홍익동	290~302-1
39366	4707	서울특별시 성동구 홍익동	302-3~
39367	4707	서울특별시 성동구 홍익동	302-5~367
39368	4707	서울특별시 성동구 홍익동	368~
39369	4707	서울특별시 성동구 홍익동	369~410
39370	4706	서울특별시 성동구 홍익동	412~437
39371	4701	서울특별시 성동구 홍익동	580-2~
39372	2730	서울특별시 성북구 길음동	44581~
39373	2729	서울특별시 성북구 길음동	21~21-71
39374	2729	서울특별시 성북구 길음동	21-72~
39375	2729	서울특별시 성북구 길음동	21-73~21-112
39376	2730	서울특별시 성북구 길음동	21-113~21-125
39377	2730	서울특별시 성북구 길음동	21-126~
39378	2730	서울특별시 성북구 길음동	21-127~21-138
39379	2729	서울특별시 성북구 길음동	21-155~21-225
39380	2729	서울특별시 성북구 길음동	21-230~
39381	2729	서울특별시 성북구 길음동	21-249~21-351
39382	2729	서울특별시 성북구 길음동	21-360~
39383	2729	서울특별시 성북구 길음동	44583~
39384	2728	서울특별시 성북구 길음동	44586~44645
39385	2729	서울특별시 성북구 길음동	44767~
39386	2728	서울특별시 성북구 길음동	26~26-19
39387	2728	서울특별시 성북구 길음동	26-22~
39388	2728	서울특별시 성북구 길음동	26-23~12571
39389	2727	서울특별시 성북구 길음동	476-6~476-45
39390	2727	서울특별시 성북구 길음동	476-46~
39391	2727	서울특별시 성북구 길음동	476-63~476-92
39392	2728	서울특별시 성북구 길음동	478-4~478-13
39393	2727	서울특별시 성북구 길음동	478-14~478-22
39394	2728	서울특별시 성북구 길음동	478-23~478-27
39395	2727	서울특별시 성북구 길음동	479-3~481-9
39396	2728	서울특별시 성북구 길음동	481-11~481-21
39397	2727	서울특별시 성북구 길음동	481-24~481-37
39398	2728	서울특별시 성북구 길음동	481-47~481-62
39399	2727	서울특별시 성북구 길음동	481-65~483-1
39400	2728	서울특별시 성북구 길음동	483-3~483-8
39401	2727	서울특별시 성북구 길음동	483-15~
39402	2728	서울특별시 성북구 길음동	485-6~
39403	2728	서울특별시 성북구 길음동	485-6~
39404	2728	서울특별시 성북구 길음동	485-9~488-9
39405	2728	서울특별시 성북구 길음동	488-10~
39406	2728	서울특별시 성북구 길음동	488-11~488-18
39407	2728	서울특별시 성북구 길음동	488-22~488-24
39408	2728	서울특별시 성북구 길음동	488-27~489
39409	2729	서울특별시 성북구 길음동	489-1~
39410	2728	서울특별시 성북구 길음동	489-3~489-28
39411	2727	서울특별시 성북구 길음동	489-31~
39412	2728	서울특별시 성북구 길음동	489-33~489-38
39413	2729	서울특별시 성북구 길음동	489-40~489-98
39414	2728	서울특별시 성북구 길음동	492-1~492-20
39415	2727	서울특별시 성북구 길음동	492-22~492-32
39416	2728	서울특별시 성북구 길음동	493-1~
39417	2727	서울특별시 성북구 길음동	493-3~
39418	2728	서울특별시 성북구 길음동	493-4~493-6
39419	2727	서울특별시 성북구 길음동	493-7~495-20
39420	2729	서울특별시 성북구 길음동	496-4~496-5
39421	2727	서울특별시 성북구 길음동	496-8~496-17
39422	2729	서울특별시 성북구 길음동	496-18~496-33
39423	2727	서울특별시 성북구 길음동	496-34~496-36
39424	2729	서울특별시 성북구 길음동	496-37~496-38
39425	2727	서울특별시 성북구 길음동	496-39~496-40
39426	2729	서울특별시 성북구 길음동	497-1~499-133
39427	2727	서울특별시 성북구 길음동	500-3~503-193
39428	2728	서울특별시 성북구 길음동	503-194~
39429	2727	서울특별시 성북구 길음동	503-195~503-202
39430	2729	서울특별시 성북구 길음동	503-210~503-214
39431	2727	서울특별시 성북구 길음동	503-221~503-235
39432	2729	서울특별시 성북구 길음동	504-1~504-11
39433	2725	서울특별시 성북구 길음동	507-79~
39434	2730	서울특별시 성북구 길음동	508~508-8
39435	2730	서울특별시 성북구 길음동	508-11~
39436	2730	서울특별시 성북구 길음동	508-14~508-44
39437	2730	서울특별시 성북구 길음동	508-45~
39438	2730	서울특별시 성북구 길음동	508-46~508-48
39439	2729	서울특별시 성북구 길음동	508-49~
39440	2730	서울특별시 성북구 길음동	508-50~509-12
39441	2730	서울특별시 성북구 길음동	509-15~
39442	2730	서울특별시 성북구 길음동	509-18~509-24
39443	2730	서울특별시 성북구 길음동	509-25~
39444	2729	서울특별시 성북구 길음동	510-4~
39445	2730	서울특별시 성북구 길음동	510-10~510-107
39446	2730	서울특별시 성북구 길음동	510-108~
39447	2730	서울특별시 성북구 길음동	510-109~510-173
39448	2730	서울특별시 성북구 길음동	510-180~
39449	2729	서울특별시 성북구 길음동	510-200~
39450	2730	서울특별시 성북구 길음동	510-204~518-1
39451	2732	서울특별시 성북구 길음동	518-3~518-12
39452	2730	서울특별시 성북구 길음동	518-13~518-32
39453	2732	서울특별시 성북구 길음동	524-51~525-208
39454	2725	서울특별시 성북구 길음동	527-9~530-33
39455	2725	서울특별시 성북구 길음동	531-21~
39456	2725	서울특별시 성북구 길음동	531-22~531-33
39457	2722	서울특별시 성북구 길음동	532-5~532-18
39458	2721	서울특별시 성북구 길음동	535-8~540-7
39459	2721	서울특별시 성북구 길음동	540-7~
39460	2722	서울특별시 성북구 길음동	541-6~541-56
39461	2722	서울특별시 성북구 길음동	541-58~
39462	2722	서울특별시 성북구 길음동	541-59~541-105
39463	2722	서울특별시 성북구 길음동	542-1~543-51
39464	2722	서울특별시 성북구 길음동	542-1~
39465	2722	서울특별시 성북구 길음동	543-51~
39466	2722	서울특별시 성북구 길음동	543-53~543-80
39467	2721	서울특별시 성북구 길음동	547-78~555-24
39468	2723	서울특별시 성북구 길음동	635-7~
39469	2714	서울특별시 성북구 길음동	635-168~
39470	2729	서울특별시 성북구 길음동	864-18~
39471	2722	서울특별시 성북구 길음동	875-2~875-72
39472	2735	서울특별시 성북구 길음동	877-66~
39473	2721	서울특별시 성북구 길음동	877-181~877-256
39474	2731	서울특별시 성북구 길음동	893-69~903-3
39475	2731	서울특별시 성북구 길음동	904~
39476	2731	서울특별시 성북구 길음동	904-1~911-14
39477	2731	서울특별시 성북구 길음동	912-1~917-20
